%time,field.header.seq,field.header.stamp,field.header.frame_id,field.positioning_dim,field.latitude,field.longitude,field.height,field.latitude_error,field.longitude_error,field.height_error,field.gps_connection_status,field.antena_status_open,field.antena_status_short
1634523690244403168,7231,1634523690244272773,gps_m2/gps,3,35.0340085,137.2213574,142.901000977,0.623633205891,0.533978164196,1.27076148987,2,1,1
1634523691244476604,7232,1634523691244311375,gps_m2/gps,3,35.0340084,137.2213575,142.906997681,0.620179414749,0.53273832798,1.26788556576,2,1,1
1634523692244672227,7233,1634523692244358831,gps_m2/gps,3,35.0340084,137.2213576,142.908004761,0.616914927959,0.53147149086,1.26512312889,2,1,1
1634523693245284121,7234,1634523693245180157,gps_m2/gps,3,35.0340084,137.2213577,142.912002563,0.613723218441,0.530177891254,1.26248812675,2,1,1
1634523694244526202,7235,1634523694244397552,gps_m2/gps,3,35.0340084,137.2213579,142.914993286,0.610531151295,0.528909265995,1.25994288921,2,1,1
1634523695245127481,7236,1634523695244801783,gps_m2/gps,3,35.0340084,137.221358,142.917999268,0.60733050108,0.527749598026,1.25756561756,2,1,1
1634523696244428449,7237,1634523696244336485,gps_m2/gps,3,35.0340083,137.2213581,142.919998169,0.604095697403,0.526642382145,1.25529932976,2,1,1
1634523697244288272,7238,1634523697244201930,gps_m2/gps,3,35.0340082,137.2213582,142.914993286,0.601020276546,0.525564610958,1.25305914879,2,1,1
1634523698244435452,7239,1634523698244344862,gps_m2/gps,3,35.0340082,137.2213582,142.912002563,0.598122239113,0.524499595165,1.25083231926,2,1,1
1634523699244471491,7240,1634523699244369837,gps_m2/gps,3,35.0340082,137.2213583,142.914993286,0.595517873764,0.52345085144,1.24868953228,2,1,1
1634523700245674256,7241,1634523700245533856,gps_m2/gps,3,35.0340081,137.2213583,142.914001465,0.593264818192,0.522370815277,1.24632012844,2,1,1
1634523701244384555,7242,1634523701244280929,gps_m2/gps,3,35.0340081,137.2213584,142.916000366,0.591254472733,0.521391928196,1.24450349808,2,1,1
1634523702244322610,7243,1634523702244203281,gps_m2/gps,3,35.034008,137.2213583,142.917999268,0.58935958147,0.520491302013,1.24262344837,2,1,1
1634523703245141422,7244,1634523703244702085,gps_m2/gps,3,35.034008,137.2213583,142.906997681,0.587442815304,0.519521534443,1.24035668373,2,1,1
1634523704247737962,7245,1634523704247648470,gps_m2/gps,3,35.034008,137.2213583,142.899002075,0.585649728775,0.518569946289,1.23838233948,2,1,1
1634523705244415085,7246,1634523705244328896,gps_m2/gps,3,35.0340079,137.2213584,142.897994995,0.583601891994,0.517533004284,1.23610079288,2,1,1
1634523706245281015,7247,1634523706245176124,gps_m2/gps,3,35.0340079,137.2213585,142.893005371,0.581663668156,0.516492605209,1.2343558073,2,1,1
1634523707244408194,7248,1634523707244319422,gps_m2/gps,3,35.0340079,137.2213585,142.899993896,0.579820990562,0.51552438736,1.23280143738,2,1,1
1634523708245114790,7249,1634523708244452861,gps_m2/gps,3,35.0340078,137.2213585,142.906005859,0.577931165695,0.514626264572,1.23138928413,2,1,1
1634523709244433731,7250,1634523709244345255,gps_m2/gps,3,35.0340078,137.2213586,142.904998779,0.57640594244,0.513883650303,1.23039352894,2,1,1
1634523710244509268,7251,1634523710244355588,gps_m2/gps,3,35.0340079,137.2213586,142.906005859,0.574846029282,0.513021945953,1.22851550579,2,1,1
1634523711244487825,7252,1634523711244383671,gps_m2/gps,3,35.0340079,137.2213587,142.908004761,0.573134303093,0.51193100214,1.22598612309,2,1,1
1634523712244529535,7253,1634523712244426516,gps_m2/gps,3,35.0340079,137.2213587,142.910995483,0.571416437626,0.510922968388,1.22341179848,2,1,1
1634523713245258895,7254,1634523713245172393,gps_m2/gps,3,35.0340079,137.2213587,142.923995972,0.569755136967,0.509895801544,1.22077834606,2,1,1
1634523714244337563,7255,1634523714244224233,gps_m2/gps,3,35.0340079,137.2213587,142.934005737,0.568174004555,0.508788049221,1.21824717522,2,1,1
1634523715245360700,7256,1634523715245231575,gps_m2/gps,3,35.0340079,137.2213588,142.936004639,0.566796898842,0.507794260979,1.21611869335,2,1,1
1634523716245287526,7257,1634523716245170779,gps_m2/gps,3,35.034008,137.2213588,142.93699646,0.565507471561,0.506912887096,1.21406018734,2,1,1
1634523717245243339,7258,1634523717245140664,gps_m2/gps,3,35.034008,137.2213588,142.945999146,0.56417286396,0.506106376648,1.21206867695,2,1,1
1634523718245235077,7259,1634523718245138177,gps_m2/gps,3,35.0340081,137.2213589,142.958999634,0.562973022461,0.505339682102,1.21018362045,2,1,1
1634523719245254421,7260,1634523719245133200,gps_m2/gps,3,35.0340081,137.2213589,142.966995239,0.561802566051,0.504680395126,1.20864093304,2,1,1
1634523720250889152,7261,1634523720250773898,gps_m2/gps,3,35.0340081,137.221359,142.973999023,0.560648322105,0.504179656506,1.20756804943,2,1,1
1634523721245871843,7262,1634523721245465811,gps_m2/gps,3,35.0340081,137.221359,142.977005005,0.559615433216,0.503710091114,1.20657503605,2,1,1
1634523722245209386,7263,1634523722245097345,gps_m2/gps,3,35.0340081,137.221359,142.988006592,0.558629155159,0.50329554081,1.2057441473,2,1,1
1634523723245438668,7264,1634523723245143129,gps_m2/gps,3,35.0340081,137.221359,142.990997314,0.557703018188,0.50287759304,1.20496702194,2,1,1
1634523724245303946,7265,1634523724245183045,gps_m2/gps,3,35.0340081,137.221359,142.990997314,0.556851565838,0.502485692501,1.20429420471,2,1,1
1634523725245719704,7266,1634523725245420098,gps_m2/gps,3,35.0340081,137.221359,143.00100708,0.556076228619,0.502073526382,1.20358467102,2,1,1
1634523726245161813,7267,1634523726245066305,gps_m2/gps,3,35.0340081,137.2213591,143.003997803,0.555304169655,0.501529693604,1.20263648033,2,1,1
1634523727245231675,7268,1634523727245114019,gps_m2/gps,3,35.0340081,137.2213591,143.0,0.554516792297,0.50097244978,1.2017223835,2,1,1
1634523728245249164,7269,1634523728245155107,gps_m2/gps,3,35.0340082,137.2213591,142.994995117,0.553506672382,0.500406324863,1.20076704025,2,1,1
1634523729245216753,7270,1634523729245112893,gps_m2/gps,3,35.0340083,137.2213592,142.988006592,0.552273392677,0.499747186899,1.19936037064,2,1,1
1634523730245198986,7271,1634523730245115282,gps_m2/gps,3,35.0340083,137.2213592,142.981002808,0.551096022129,0.499112278223,1.19786572456,2,1,1
1634523731245617164,7272,1634523731245160861,gps_m2/gps,3,35.0340083,137.2213593,142.983001709,0.549962759018,0.498600244522,1.19643080235,2,1,1
1634523732246694490,7273,1634523732246391715,gps_m2/gps,3,35.0340083,137.2213594,142.979995728,0.548919200897,0.498239934444,1.19566261768,2,1,1
1634523733244318323,7274,1634523733244213495,gps_m2/gps,3,35.0340083,137.2213593,142.977996826,0.547909319401,0.498028159142,1.19526970387,2,1,1
1634523734245322209,7275,1634523734245127319,gps_m2/gps,3,35.0340083,137.2213593,142.972000122,0.546964347363,0.497860431671,1.19497025013,2,1,1
1634523735244294900,7276,1634523735244187536,gps_m2/gps,3,35.0340083,137.2213593,142.964996338,0.546051621437,0.497593343258,1.19443297386,2,1,1
1634523736248414538,7277,1634523736248304809,gps_m2/gps,3,35.0340083,137.2213593,142.957992554,0.54530018568,0.497381716967,1.19452261925,2,1,1
1634523737244848579,7278,1634523737244746681,gps_m2/gps,3,35.0340083,137.2213594,142.955993652,0.54445874691,0.49734634161,1.19481468201,2,1,1
1634523738245355905,7279,1634523738245211386,gps_m2/gps,3,35.0340082,137.2213594,142.945999146,0.543704748154,0.49738830328,1.1952559948,2,1,1
1634523739245230438,7280,1634523739245128385,gps_m2/gps,3,35.0340083,137.2213594,142.93800354,0.543007552624,0.497406125069,1.19573235512,2,1,1
1634523740244615558,7281,1634523740244522570,gps_m2/gps,3,35.0340083,137.2213595,142.925994873,0.54234880209,0.497433811426,1.19614839554,2,1,1
1634523741244518806,7282,1634523741244323434,gps_m2/gps,3,35.0340084,137.2213595,142.927993774,0.541708111763,0.497462034225,1.19653332233,2,1,1
1634523742244428766,7283,1634523742244336283,gps_m2/gps,3,35.0340084,137.2213595,142.930999756,0.541088998318,0.497401714325,1.19685924053,2,1,1
1634523743246874569,7284,1634523743244293174,gps_m2/gps,3,35.0340085,137.2213596,142.932998657,0.540491342545,0.497236549854,1.19709658623,2,1,1
1634523744245107272,7285,1634523744244924301,gps_m2/gps,3,35.0340085,137.2213596,142.923995972,0.539840996265,0.497024953365,1.19710791111,2,1,1
1634523745245150705,7286,1634523745244992524,gps_m2/gps,3,35.0340085,137.2213596,142.912994385,0.5390381217,0.496820867062,1.19685852528,2,1,1
1634523746244352564,7287,1634523746244241611,gps_m2/gps,3,35.0340084,137.2213596,142.901992798,0.538299441338,0.496754795313,1.19684565067,2,1,1
1634523747246020420,7288,1634523747245861258,gps_m2/gps,3,35.0340084,137.2213596,142.899993896,0.537607014179,0.496711075306,1.19690239429,2,1,1
1634523748248084787,7289,1634523748246734548,gps_m2/gps,3,35.0340084,137.2213596,142.895004272,0.537030160427,0.496709167957,1.19711208344,2,1,1
1634523749245299170,7290,1634523749245188341,gps_m2/gps,3,35.0340084,137.2213596,142.897994995,0.536612272263,0.496878415346,1.19791150093,2,1,1
1634523750244264564,7291,1634523750244169817,gps_m2/gps,3,35.0340085,137.2213596,142.891998291,0.536123156548,0.497091531754,1.19863367081,2,1,1
1634523751245209200,7292,1634523751245103763,gps_m2/gps,3,35.0340085,137.2213596,142.884002686,0.535657286644,0.497283667326,1.19936478138,2,1,1
1634523752245249505,7293,1634523752245147386,gps_m2/gps,3,35.0340086,137.2213596,142.880004883,0.535213530064,0.497468948364,1.20006752014,2,1,1
1634523753245199311,7294,1634523753245109872,gps_m2/gps,3,35.0340086,137.2213597,142.878005981,0.534738779068,0.497660428286,1.20077371597,2,1,1
1634523754245233268,7295,1634523754245114631,gps_m2/gps,3,35.0340087,137.2213597,142.875,0.534274578094,0.497784942389,1.20106041431,2,1,1
1634523755246076728,7296,1634523755245961799,gps_m2/gps,3,35.0340087,137.2213598,142.878997803,0.533706843853,0.497774600983,1.20081150532,2,1,1
1634523756245284150,7297,1634523756245183672,gps_m2/gps,3,35.0340088,137.2213598,142.867996216,0.533071219921,0.497651278973,1.20051157475,2,1,1
1634523757245344146,7298,1634523757245263250,gps_m2/gps,3,35.0340088,137.2213598,142.863998413,0.532669425011,0.497452259064,1.20042002201,2,1,1
1634523758245252513,7299,1634523758245165928,gps_m2/gps,3,35.0340089,137.2213598,142.863998413,0.532619595528,0.497273862362,1.20042157173,2,1,1
1634523759245603701,7300,1634523759245166874,gps_m2/gps,3,35.0340089,137.2213598,142.867004395,0.532491505146,0.497087627649,1.2002466917,2,1,1
1634523760245995710,7301,1634523760245848699,gps_m2/gps,3,35.034009,137.2213598,142.869995117,0.532411515713,0.496948212385,1.20027399063,2,1,1
1634523761244432112,7302,1634523761244340360,gps_m2/gps,3,35.034009,137.2213598,142.875,0.532390773296,0.496839940548,1.20032942295,2,1,1
1634523762245384232,7303,1634523762245161846,gps_m2/gps,3,35.0340091,137.2213598,142.878005981,0.532422542572,0.496841579676,1.20043778419,2,1,1
1634523763244400210,7304,1634523763244281675,gps_m2/gps,3,35.0340091,137.2213599,142.88999939,0.53270983696,0.496979892254,1.20067226887,2,1,1
1634523764245476893,7305,1634523764245222012,gps_m2/gps,3,35.0340092,137.2213599,142.88999939,0.533133625984,0.497023850679,1.2009357214,2,1,1
1634523765245284992,7306,1634523765245186452,gps_m2/gps,3,35.0340092,137.2213599,142.882995605,0.533631384373,0.497067958117,1.20132696629,2,1,1
1634523766245108958,7307,1634523766245015372,gps_m2/gps,3,35.0340093,137.2213599,142.880004883,0.534291386604,0.497074872255,1.20130646229,2,1,1
1634523767245266664,7308,1634523767245120650,gps_m2/gps,3,35.0340093,137.22136,142.882995605,0.534959793091,0.497022926807,1.20092701912,2,1,1
1634523768245218866,7309,1634523768245134204,gps_m2/gps,3,35.0340093,137.22136,142.882995605,0.53564876318,0.496995359659,1.20051062107,2,1,1
1634523769245485995,7310,1634523769245280080,gps_m2/gps,3,35.0340093,137.22136,142.880996704,0.536185324192,0.496914952993,1.20011258125,2,1,1
1634523770246967549,7311,1634523770246867676,gps_m2/gps,3,35.0340093,137.22136,142.89100647,0.536538898945,0.496821463108,1.19960463047,2,1,1
1634523771246167753,7312,1634523771246049621,gps_m2/gps,3,35.0340093,137.22136,142.897003174,0.536843657494,0.496782153845,1.19900417328,2,1,1
1634523772245369477,7313,1634523772245267518,gps_m2/gps,3,35.0340093,137.22136,142.904006958,0.537107467651,0.496716976166,1.19843244553,2,1,1
1634523773247023991,7314,1634523773246871064,gps_m2/gps,3,35.0340093,137.22136,142.910995483,0.53736692667,0.496592253447,1.19790828228,2,1,1
1634523774245239181,7315,1634523774245131933,gps_m2/gps,3,35.0340093,137.2213601,142.912994385,0.537580251694,0.496484488249,1.19733977318,2,1,1
1634523775245236884,7316,1634523775245132716,gps_m2/gps,3,35.0340093,137.2213602,142.921005249,0.537792921066,0.496389299631,1.1968306303,2,1,1
1634523776245305402,7317,1634523776245219199,gps_m2/gps,3,35.0340094,137.2213602,142.929000854,0.538134336472,0.49622553587,1.19611477852,2,1,1
1634523777244320302,7318,1634523777244216775,gps_m2/gps,3,35.0340093,137.2213604,142.947998047,0.538559019566,0.4960950315,1.19533920288,2,1,1
1634523778245273745,7319,1634523778245183602,gps_m2/gps,3,35.0340093,137.2213605,142.970993042,0.538888573647,0.496283322573,1.19563543797,2,1,1
1634523779245330214,7320,1634523779245220108,gps_m2/gps,3,35.0340093,137.2213606,142.998001099,0.539307534695,0.496948868036,1.19750285149,2,1,1
1634523780245348708,7321,1634523780245255508,gps_m2/gps,3,35.0340093,137.2213606,143.011993408,0.540016770363,0.497914195061,1.20036935806,2,1,1
1634523781245347485,7322,1634523781245231236,gps_m2/gps,3,35.0340093,137.2213606,143.001998901,0.540778875351,0.49864372611,1.20237398148,2,1,1
1634523782245366922,7323,1634523782245249325,gps_m2/gps,3,35.0340093,137.2213606,143.013000488,0.54136800766,0.498933553696,1.20276415348,2,1,1
1634523783245389549,7324,1634523783245276156,gps_m2/gps,3,35.0340093,137.2213606,143.01600647,0.541534662247,0.498988807201,1.20240581036,2,1,1
1634523784245668156,7325,1634523784245279343,gps_m2/gps,3,35.0340093,137.2213607,143.020996094,0.541348993778,0.498895943165,1.20151734352,2,1,1
1634523785245303310,7326,1634523785245210311,gps_m2/gps,3,35.0340093,137.2213608,143.018997192,0.541079163551,0.498615920544,1.19980502129,2,1,1
1634523786245344854,7327,1634523786245228936,gps_m2/gps,3,35.0340093,137.2213608,143.01600647,0.540803849697,0.498154342175,1.19783735275,2,1,1
1634523787245393878,7328,1634523787245214508,gps_m2/gps,3,35.0340093,137.2213608,143.024993896,0.540499985218,0.497619658709,1.19587123394,2,1,1
1634523788245386465,7329,1634523788245278807,gps_m2/gps,3,35.0340093,137.2213609,143.035003662,0.540246486664,0.497131079435,1.19397902489,2,1,1
1634523789247488756,7330,1634523789247369392,gps_m2/gps,3,35.0340093,137.2213609,143.054000854,0.539862811565,0.496544897556,1.19194567204,2,1,1
1634523790245330934,7331,1634523790245242290,gps_m2/gps,3,35.0340093,137.2213609,143.06300354,0.539376616478,0.496011734009,1.19041526318,2,1,1
1634523791245351712,7332,1634523791245227335,gps_m2/gps,3,35.0340093,137.221361,143.065002441,0.53880661726,0.495546907187,1.18898534775,2,1,1
1634523792245647912,7333,1634523792245243971,gps_m2/gps,3,35.0340092,137.221361,143.065002441,0.538265407085,0.495084553957,1.18781018257,2,1,1
1634523793245968251,7334,1634523793245852120,gps_m2/gps,3,35.0340092,137.221361,143.072006226,0.537813961506,0.494591057301,1.18627119064,2,1,1
1634523794245363963,7335,1634523794245239239,gps_m2/gps,3,35.0340092,137.2213611,143.085998535,0.537530004978,0.494865745306,1.18790984154,2,1,1
1634523795245375763,7336,1634523795245268619,gps_m2/gps,3,35.0340092,137.2213611,143.106002808,0.537391483784,0.495883643627,1.19101655483,2,1,1
1634523796245175054,7337,1634523796245066549,gps_m2/gps,3,35.0340092,137.2213611,143.128997803,0.537325978279,0.496394097805,1.19217407703,2,1,1
1634523797245302145,7338,1634523797245193864,gps_m2/gps,3,35.0340092,137.2213612,143.147994995,0.537246763706,0.496617555618,1.19264173508,2,1,1
1634523798245689185,7339,1634523798245375588,gps_m2/gps,3,35.0340091,137.2213613,143.160003662,0.53711938858,0.496702194214,1.19277215004,2,1,1
1634523799245222081,7340,1634523799245036787,gps_m2/gps,3,35.0340091,137.2213613,143.179992676,0.53695243597,0.496655315161,1.19259643555,2,1,1
1634523800247289695,7341,1634523800247139451,gps_m2/gps,3,35.0340091,137.2213613,143.190002441,0.536784172058,0.49661681056,1.19238746166,2,1,1
1634523801245402906,7342,1634523801245282735,gps_m2/gps,3,35.0340091,137.2213614,143.20300293,0.536667644978,0.496614128351,1.19229650497,2,1,1
1634523802245386892,7343,1634523802245271709,gps_m2/gps,3,35.034009,137.2213614,143.218994141,0.536457419395,0.496606051922,1.19233644009,2,1,1
1634523803245451093,7344,1634523803245261603,gps_m2/gps,3,35.034009,137.2213614,143.227005005,0.536176502705,0.496568739414,1.1921043396,2,1,1
1634523804245524334,7345,1634523804245308908,gps_m2/gps,3,35.034009,137.2213615,143.229995728,0.536002933979,0.496521860361,1.1915102005,2,1,1
1634523805245590659,7346,1634523805245345664,gps_m2/gps,3,35.034009,137.2213614,143.23399353,0.535910189152,0.496465444565,1.19096958637,2,1,1
1634523806245339966,7347,1634523806245239432,gps_m2/gps,3,35.034009,137.2213614,143.238998413,0.535843849182,0.496521621943,1.19083595276,2,1,1
1634523807245108514,7348,1634523807245014578,gps_m2/gps,3,35.034009,137.2213614,143.236999512,0.535813212395,0.496693879366,1.19097268581,2,1,1
1634523808245103543,7349,1634523808245008392,gps_m2/gps,3,35.034009,137.2213614,143.24899292,0.535777926445,0.496836662292,1.1911367178,2,1,1
1634523809245164612,7350,1634523809245076839,gps_m2/gps,3,35.0340089,137.2213614,143.255004883,0.535750508308,0.496947914362,1.19126200676,2,1,1
1634523810244785289,7351,1634523810244691942,gps_m2/gps,3,35.0340089,137.2213615,143.253997803,0.535724103451,0.497048527002,1.1913383007,2,1,1
1634523811245488242,7352,1634523811245306475,gps_m2/gps,3,35.034009,137.2213615,143.251998901,0.535690486431,0.497152537107,1.19147872925,2,1,1
1634523812245259068,7353,1634523812245168398,gps_m2/gps,3,35.034009,137.2213615,143.25,0.535650670528,0.497238099575,1.19157493114,2,1,1
1634523813245167058,7354,1634523813245081404,gps_m2/gps,3,35.0340089,137.2213615,143.255004883,0.535598099232,0.497195601463,1.1911162138,2,1,1
1634523814247057248,7355,1634523814246834288,gps_m2/gps,3,35.0340089,137.2213616,143.259002686,0.53564697504,0.497287511826,1.19097566605,2,1,1
1634523815245343550,7356,1634523815245231146,gps_m2/gps,3,35.0340089,137.2213616,143.259002686,0.535813391209,0.497614771128,1.191162467,2,1,1
1634523816245604526,7357,1634523816245242534,gps_m2/gps,3,35.034009,137.2213616,143.259002686,0.536010026932,0.497940778732,1.19134640694,2,1,1
1634523817245325003,7358,1634523817245231445,gps_m2/gps,3,35.0340089,137.2213616,143.253005981,0.536113500595,0.498298555613,1.1915730238,2,1,1
1634523818245950713,7359,1634523818245728668,gps_m2/gps,3,35.0340089,137.2213617,143.25,0.536127030849,0.498654782772,1.19182932377,2,1,1
1634523819245315456,7360,1634523819245232782,gps_m2/gps,3,35.034009,137.2213617,143.248001099,0.536170661449,0.49899289012,1.19211637974,2,1,1
1634523820245225866,7361,1634523820245119034,gps_m2/gps,3,35.0340091,137.2213618,143.240005493,0.536305189133,0.499390006065,1.19273638725,2,1,1
1634523821245513705,7362,1634523821245318666,gps_m2/gps,3,35.0340091,137.2213618,143.233001709,0.536386907101,0.499712020159,1.19305098057,2,1,1
1634523822244420946,7363,1634523822244322114,gps_m2/gps,3,35.0340091,137.2213619,143.214004517,0.536445498466,0.499942302704,1.19330406189,2,1,1
1634523823245958799,7364,1634523823245822732,gps_m2/gps,3,35.0340091,137.221362,143.210006714,0.536763012409,0.500120341778,1.19343936443,2,1,1
1634523824245492227,7365,1634523824245300614,gps_m2/gps,3,35.0340091,137.2213621,143.197998047,0.537225842476,0.500394999981,1.19388473034,2,1,1
1634523825245104548,7366,1634523825245016104,gps_m2/gps,3,35.0340091,137.2213621,143.18699646,0.537497639656,0.500631511211,1.19392561913,2,1,1
1634523826245344342,7367,1634523826245260557,gps_m2/gps,3,35.0340091,137.2213622,143.175003052,0.537824034691,0.500909864902,1.19405388832,2,1,1
1634523827245360857,7368,1634523827245259258,gps_m2/gps,3,35.0340091,137.2213622,143.164001465,0.538290500641,0.501157045364,1.19411182404,2,1,1
1634523828245118794,7369,1634523828245025225,gps_m2/gps,3,35.0340092,137.2213623,143.158996582,0.538701593876,0.501225531101,1.19378662109,2,1,1
1634523829244418172,7370,1634523829244321066,gps_m2/gps,3,35.0340092,137.2213623,143.143997192,0.539124369621,0.501294314861,1.19378018379,2,1,1
1634523830245093638,7371,1634523830245012094,gps_m2/gps,3,35.0340092,137.2213624,143.130004883,0.53937715292,0.501459896564,1.19415092468,2,1,1
1634523831245117933,7372,1634523831244990188,gps_m2/gps,3,35.0340092,137.2213624,143.111999512,0.539336621761,0.501567542553,1.19455265999,2,1,1
1634523832244415609,7373,1634523832244289014,gps_m2/gps,3,35.0340092,137.2213625,143.104003906,0.539324223995,0.501707613468,1.19499623775,2,1,1
1634523833245136796,7374,1634523833244981821,gps_m2/gps,3,35.0340092,137.2213626,143.106002808,0.539265990257,0.501900017262,1.19553458691,2,1,1
1634523834244294474,7375,1634523834244197265,gps_m2/gps,3,35.0340092,137.2213626,143.100006104,0.539218306541,0.501927256584,1.19545507431,2,1,1
1634523835244343197,7376,1634523835244250074,gps_m2/gps,3,35.0340092,137.2213627,143.091003418,0.53915733099,0.501797616482,1.19495797157,2,1,1
1634523836244381117,7377,1634523836244277910,gps_m2/gps,3,35.0340092,137.2213628,143.087997437,0.539017498493,0.501746058464,1.1944218874,2,1,1
1634523837244308911,7378,1634523837244201332,gps_m2/gps,3,35.0340092,137.2213628,143.091003418,0.538978755474,0.501703083515,1.19389688969,2,1,1
1634523838245039865,7379,1634523838244950600,gps_m2/gps,3,35.0340092,137.2213629,143.087997437,0.538983106613,0.501619815826,1.19343852997,2,1,1
1634523839245727173,7380,1634523839245582820,gps_m2/gps,3,35.0340092,137.2213629,143.093994141,0.539006948471,0.501567006111,1.19311344624,2,1,1
1634523840245139955,7381,1634523840245003420,gps_m2/gps,3,35.0340092,137.221363,143.100997925,0.539034247398,0.501524150372,1.19284260273,2,1,1
1634523841244413762,7382,1634523841244212245,gps_m2/gps,3,35.0340092,137.221363,143.097000122,0.538954257965,0.501464545727,1.19232416153,2,1,1
1634523842244329937,7383,1634523842244242548,gps_m2/gps,3,35.0340091,137.221363,143.093002319,0.538922131062,0.501436650753,1.19191455841,2,1,1
1634523843244990066,7384,1634523843244866604,gps_m2/gps,3,35.0340091,137.2213631,143.089996338,0.538595497608,0.501367509365,1.19150435925,2,1,1
1634523844245108753,7385,1634523844244987847,gps_m2/gps,3,35.0340091,137.2213632,143.095993042,0.537916302681,0.501241922379,1.19089210033,2,1,1
1634523845246886482,7386,1634523845246785822,gps_m2/gps,3,35.0340091,137.2213633,143.098007202,0.537285089493,0.501077115536,1.19024288654,2,1,1
1634523846245028353,7387,1634523846244946367,gps_m2/gps,3,35.034009,137.2213633,143.100997925,0.536725223064,0.500934362411,1.18973231316,2,1,1
1634523847244327004,7388,1634523847244224117,gps_m2/gps,3,35.034009,137.2213634,143.108001709,0.53622418642,0.500857889652,1.1890822649,2,1,1
1634523848244341088,7389,1634523848244232008,gps_m2/gps,3,35.034009,137.2213635,143.115005493,0.536103606224,0.50084477663,1.18879425526,2,1,1
1634523849244590652,7390,1634523849244515928,gps_m2/gps,3,35.034009,137.2213635,143.119003296,0.536289036274,0.500781834126,1.18869400024,2,1,1
1634523850244450643,7391,1634523850244280699,gps_m2/gps,3,35.034009,137.2213636,143.113998413,0.536428809166,0.50061160326,1.18852567673,2,1,1
1634523851244312994,7392,1634523851244228672,gps_m2/gps,3,35.034009,137.2213636,143.119995117,0.536541640759,0.500402390957,1.18844509125,2,1,1
1634523852244414743,7393,1634523852244280104,gps_m2/gps,3,35.034009,137.2213637,143.128005981,0.536573767662,0.500178098679,1.18833100796,2,1,1
1634523853244590887,7394,1634523853244282444,gps_m2/gps,3,35.034009,137.2213637,143.132995605,0.536714613438,0.50000333786,1.18821048737,2,1,1
1634523854244352683,7395,1634523854244230227,gps_m2/gps,3,35.034009,137.2213638,143.130004883,0.536846220493,0.499910145998,1.18827462196,2,1,1
1634523855246892307,7396,1634523855246781022,gps_m2/gps,3,35.0340091,137.2213638,143.134994507,0.536932826042,0.499842464924,1.18840587139,2,1,1
1634523856244373319,7397,1634523856244258957,gps_m2/gps,3,35.0340091,137.2213639,143.128997803,0.536941051483,0.499740362167,1.18835401535,2,1,1
1634523857244639660,7398,1634523857244225255,gps_m2/gps,3,35.0340091,137.2213639,143.119995117,0.536935389042,0.499672144651,1.18839597702,2,1,1
1634523858244691255,7399,1634523858244456044,gps_m2/gps,3,35.0340092,137.221364,143.130996704,0.536892950535,0.49962541461,1.18838691711,2,1,1
1634523859244794533,7400,1634523859244677806,gps_m2/gps,3,35.0340092,137.2213641,143.139007568,0.536838650703,0.499550431967,1.18843531609,2,1,1
1634523860244610879,7401,1634523860244465258,gps_m2/gps,3,35.0340092,137.2213642,143.149993896,0.53680574894,0.499465197325,1.18855524063,2,1,1
1634523861245678497,7402,1634523861244771179,gps_m2/gps,3,35.0340092,137.2213643,143.156005859,0.536736488342,0.499350607395,1.18861079216,2,1,1
1634523862244388465,7403,1634523862244257523,gps_m2/gps,3,35.0340092,137.2213643,143.160995483,0.536712765694,0.499163091183,1.188544631,2,1,1
1634523863244508139,7404,1634523863244307969,gps_m2/gps,3,35.0340092,137.2213644,143.162002563,0.536706328392,0.499109983444,1.18874204159,2,1,1
1634523864244271472,7405,1634523864244178006,gps_m2/gps,3,35.0340092,137.2213645,143.164001465,0.536698937416,0.499212861061,1.18900752068,2,1,1
1634523865244367419,7406,1634523865244272307,gps_m2/gps,3,35.0340092,137.2213645,143.17199707,0.536693692207,0.499310672283,1.18931090832,2,1,1
1634523866244421603,7407,1634523866244326578,gps_m2/gps,3,35.0340093,137.2213646,143.177001953,0.53658413887,0.499310493469,1.18932723999,2,1,1
1634523867245101493,7408,1634523867245011269,gps_m2/gps,3,35.0340093,137.2213647,143.179000854,0.536514699459,0.499257415533,1.18927383423,2,1,1
1634523868244423133,7409,1634523868244320226,gps_m2/gps,3,35.0340093,137.2213647,143.186004639,0.536546945572,0.499288499355,1.18949067593,2,1,1
1634523869244354061,7410,1634523869244223874,gps_m2/gps,3,35.0340093,137.2213648,143.197006226,0.536748528481,0.499354839325,1.18965852261,2,1,1
1634523870247019997,7411,1634523870246874623,gps_m2/gps,3,35.0340093,137.2213649,143.205001831,0.537136912346,0.499247908592,1.18916618824,2,1,1
1634523871244371571,7412,1634523871244271936,gps_m2/gps,3,35.0340094,137.221365,143.207000732,0.537363469601,0.499094218016,1.18870353699,2,1,1
1634523872244654306,7413,1634523872244287012,gps_m2/gps,3,35.0340094,137.221365,143.207992554,0.537318587303,0.498957812786,1.18802845478,2,1,1
1634523873246943628,7414,1634523873246837721,gps_m2/gps,3,35.0340095,137.2213651,143.212005615,0.537268042564,0.498798966408,1.18731069565,2,1,1
1634523874244340728,7415,1634523874244247650,gps_m2/gps,3,35.0340095,137.2213651,143.216003418,0.537455916405,0.498560875654,1.18665385246,2,1,1
1634523875245343769,7416,1634523875245205282,gps_m2/gps,3,35.0340095,137.2213651,143.220993042,0.537937879562,0.49830186367,1.18620693684,2,1,1
